date,Merchant,Barges,Other,Tugs,Tanker,Fishing,Pleasure Crafts,Excursion
2019-04-17,339,15,0,38,92,21,7,1
2019-04-18,340,7,3,40,96,13,7,2
2019-04-19,346,12,3,26,97,7,3,1
2019-04-20,330,8,0,29,96,11,2,4
2019-04-21,333,8,0,23,91,10,1,1
2019-04-22,355,12,0,44,95,14,4,3
2019-04-23,335,12,0,39,95,9,5,4
2019-04-24,367,9,0,41,104,14,6,5
2019-04-25,362,9,0,38,106,15,5,8
2019-04-26,375,13,0,54,106,10,5,10
2019-04-27,342,9,0,25,99,7,4,4
2019-04-28,346,7,0,28,105,18,5,5
2019-04-29,357,6,1,45,110,6,7,4
2019-04-30,349,9,0,44,97,15,5,11
2019-05-01,362,12,0,48,94,19,4,8
2019-05-02,381,13,1,52,86,9,4,10
2019-05-03,379,15,2,44,94,8,5,18
2019-05-04,391,8,0,34,94,16,6,20
2019-05-05,387,13,1,26,98,12,3,15
2019-05-06,389,11,0,49,90,13,4,15
2019-05-07,393,14,2,46,88,12,6,19
2019-05-08,408,12,3,46,90,14,6,15
2019-05-09,392,16,2,28,79,20,8,24
2019-05-10,411,15,0,42,85,10,2,14
2019-05-11,382,12,0,37,93,15,3,28
2019-05-12,391,7,0,32,93,23,5,37
2019-05-13,372,8,0,34,100,17,5,24
2019-05-14,389,13,0,35,101,33,9,20
2019-05-15,389,16,2,44,97,26,4,28
2019-05-16,406,11,0,53,99,22,7,27
2019-05-17,417,17,0,43,91,22,10,39
2019-05-18,405,6,2,52,109,13,7,50
2019-05-19,390,11,0,37,88,25,6,44
2019-05-20,366,13,0,55,97,13,5,39
2019-05-21,381,9,0,48,97,20,4,18
2019-05-22,378,12,0,52,90,12,8,23
2019-05-23,397,12,0,51,92,16,12,20
2019-05-24,387,7,0,45,98,20,8,35
2019-05-25,410,5,1,48,100,23,7,50
2019-05-26,393,9,0,36,101,22,6,40
2019-05-27,400,7,2,38,101,21,9,29
2019-05-28,391,8,2,42,96,20,7,30
2019-05-29,410,12,6,49,86,24,8,27
2019-05-30,415,12,4,41,92,32,6,33
2019-05-31,419,7,3,50,99,21,13,46
2019-06-01,399,14,2,37,99,28,5,66
2019-06-02,387,9,0,34,105,28,9,37
2019-06-03,380,14,0,45,101,20,11,33
2019-06-04,389,12,1,56,104,14,12,40
2019-06-05,392,12,0,41,99,21,11,38
2019-06-06,389,13,3,63,94,25,7,45
2019-06-07,389,8,0,46,113,23,7,39
2019-06-08,379,13,0,43,105,27,5,70
2019-06-09,375,10,0,36,103,24,7,75
2019-06-10,379,8,0,44,94,25,12,45
2019-06-11,401,10,6,37,93,23,9,36
2019-06-12,378,13,2,38,103,19,15,46
2019-06-13,383,17,0,55,92,19,7,56
2019-06-14,396,18,1,50,95,26,11,68
2019-06-15,378,8,0,40,92,33,13,72
2019-06-16,367,9,1,39,91,24,2,67
2019-06-17,367,15,1,46,95,19,10,50
2019-06-18,384,10,0,51,89,22,8,53
2019-06-19,400,18,1,38,94,27,16,62
2019-06-20,401,13,2,41,101,27,10,55
2019-06-21,423,13,2,39,89,18,10,64
2019-06-22,381,4,2,32,92,16,8,87
2019-06-23,401,7,0,25,79,17,14,97
2019-06-24,385,4,0,34,85,21,15,95
2019-06-25,380,6,4,46,84,19,11,60
2019-06-26,373,13,2,50,92,24,11,75
2019-06-27,405,11,0,44,84,28,13,79
2019-06-28,423,15,2,54,83,20,14,89
2019-06-29,412,12,0,41,86,26,13,114
2019-06-30,391,10,0,42,82,28,16,96
2019-07-01,381,8,0,25,90,30,18,79
2019-07-02,377,12,1,54,88,25,18,89
2019-07-03,386,24,0,49,75,18,21,72
2019-07-04,399,11,2,61,81,20,20,94
2019-07-05,418,9,0,52,79,28,19,76
2019-07-06,408,6,0,33,93,23,16,116
2019-07-07,401,5,0,33,94,23,21,102
2019-07-08,381,6,2,46,91,31,26,88
2019-07-09,395,16,1,48,85,18,23,87
2019-07-10,381,12,0,38,98,22,22,73
2019-07-11,408,6,0,47,98,22,17,99
2019-07-12,410,6,2,45,105,15,13,95
2019-07-13,415,10,0,34,93,16,12,135
2019-07-14,392,12,1,30,81,15,16,126
2019-07-15,389,19,0,33,92,14,22,86
2019-07-16,405,12,1,46,95,17,30,92
2019-07-17,418,15,5,46,99,13,31,102
2019-07-18,394,10,8,55,97,19,24,100
2019-07-19,416,11,5,59,94,17,23,104
2019-07-20,399,8,0,39,93,13,24,124
2019-07-21,382,8,0,30,92,8,24,126
2019-07-22,379,6,0,35,83,14,26,94
2019-07-23,411,18,4,46,93,14,22,90
2019-07-24,392,12,2,40,94,14,21,100
2019-07-25,389,9,2,44,77,19,17,113
2019-07-26,420,5,2,48,83,15,21,131
2019-07-27,438,6,0,46,90,16,15,126
2019-07-28,420,8,2,41,90,19,9,118
2019-07-29,410,14,1,42,86,21,19,103
2019-07-30,402,14,6,52,90,16,26,96
2019-07-31,391,13,2,52,75,23,17,104
2019-08-01,432,11,2,49,81,23,18,109
2019-08-02,438,8,4,42,87,26,21,118
2019-08-03,420,7,0,33,100,19,23,134
2019-08-04,396,11,0,31,94,16,22,147
2019-08-05,366,5,0,38,94,18,23,94
2019-08-06,379,13,1,56,105,22,29,96
2019-08-07,407,6,2,58,99,20,40,103
2019-08-08,383,5,3,54,87,23,29,106
2019-08-09,418,15,0,65,91,24,30,114
2019-08-10,415,8,0,43,89,24,18,120
2019-08-11,395,13,0,39,98,21,26,132
2019-08-12,392,17,0,52,90,29,32,100
2019-08-13,414,10,0,41,92,23,28,101
2019-08-14,404,15,0,47,89,20,26,104
2019-08-15,393,10,0,52,89,29,31,110
2019-08-16,412,12,3,48,83,26,35,121
2019-08-17,411,8,0,34,82,23,26,128
2019-08-18,392,13,0,32,83,16,27,121
2019-08-19,408,10,0,53,89,21,33,93
2019-08-20,426,15,0,45,82,26,32,107
2019-08-21,422,19,0,52,90,21,43,97
2019-08-22,434,16,0,47,106,23,31,114
2019-08-23,456,19,2,49,104,29,30,100
2019-08-24,430,10,0,35,100,21,28,134
2019-08-25,408,14,0,37,101,21,28,130
2019-08-26,408,13,0,53,95,24,30,93
2019-08-27,390,14,2,49,102,21,42,90
2019-08-28,399,22,0,50,98,19,40,78
2019-08-29,426,14,1,37,97,20,37,87
2019-08-30,421,10,0,32,84,15,31,104
2019-08-31,422,6,2,28,87,22,18,121
2019-09-01,433,11,1,22,93,18,28,130
2019-09-02,416,1,2,25,90,22,23,103
2019-09-03,415,4,0,38,89,26,18,62
2019-09-04,420,13,5,41,89,25,21,40
2019-09-05,423,10,0,58,84,22,20,79
2019-09-06,486,17,2,67,74,28,22,91
2019-09-07,423,11,0,35,80,31,22,88
2019-09-08,427,8,0,27,78,33,18,106
2019-09-09,430,11,0,52,83,28,16,79
2019-09-10,460,12,1,61,85,27,18,63
2019-09-11,428,12,2,40,91,27,17,61
2019-09-12,465,5,0,53,85,25,15,75
2019-09-13,465,8,0,61,98,23,9,131
2019-09-14,445,7,0,53,96,19,10,110
2019-09-15,429,11,0,37,96,15,11,135
2019-09-16,422,8,0,46,101,18,16,70
2019-09-17,445,12,0,43,104,12,11,58
2019-09-18,461,10,0,43,96,17,8,60
2019-09-19,465,16,2,46,91,14,8,70
2019-09-20,461,13,3,57,99,16,10,63
2019-09-21,439,6,0,40,95,22,8,104
2019-09-22,417,12,0,30,98,17,9,115
2019-09-23,397,9,0,50,102,19,10,59
2019-09-24,417,8,0,42,111,10,12,58
2019-09-25,429,11,1,51,100,12,13,58
2019-09-26,440,12,1,50,94,16,9,53
2019-09-27,449,4,1,48,94,20,7,62
2019-09-28,444,10,0,42,85,18,3,90
2019-09-29,432,11,0,34,90,15,5,91
2019-09-30,412,13,0,50,87,14,7,51
2019-10-01,425,7,0,39,96,22,8,48
2019-10-02,399,12,3,41,84,28,11,55
2019-10-03,440,14,0,49,87,23,9,54
2019-10-04,431,7,0,42,90,19,11,51
2019-10-05,417,4,0,39,108,26,4,80
2019-10-06,396,13,3,30,95,23,8,51
2019-10-07,422,8,3,39,101,21,9,24
2019-10-08,444,10,4,46,96,29,9,38
2019-10-09,431,18,0,49,110,21,9,43
2019-10-10,417,11,0,57,92,15,8,40
2019-10-11,430,13,2,31,97,10,7,42
2019-10-12,398,15,0,33,103,10,5,56
2019-10-13,430,7,0,26,96,13,6,81
2019-10-14,399,6,4,34,102,13,5,65
2019-10-15,395,9,0,36,107,14,8,40
2019-10-16,402,15,5,42,108,17,8,31
2019-10-17,368,6,2,30,89,19,7,9
2019-10-18,385,10,4,36,91,18,9,27
2019-10-19,385,5,0,26,90,21,3,30
2019-10-20,384,13,0,26,96,17,3,20
2019-10-21,400,15,0,55,108,15,6,22
2019-10-22,406,11,0,48,103,21,9,14
2019-10-23,397,10,0,35,100,13,9,12
2019-10-24,399,10,1,52,95,22,12,13
2019-10-25,426,5,2,46,97,19,10,20
2019-10-26,389,9,0,41,106,14,4,21
2019-10-27,391,9,0,29,105,12,4,16
2019-10-28,366,3,0,57,96,19,2,13
2019-10-29,356,13,7,41,93,25,2,26
2019-10-30,362,11,6,48,91,22,2,17
2019-10-31,375,6,0,26,91,18,2,7
2019-11-01,347,7,2,22,88,20,3,8
2019-11-02,360,7,0,40,97,18,2,11
2019-11-03,345,13,2,25,99,22,3,6
2019-11-04,283,9,8,36,82,18,5,1
2019-11-05,308,8,1,34,88,26,5,4
2019-11-06,310,9,1,37,85,14,5,12
2019-11-07,337,7,1,51,103,15,5,3
2019-11-08,331,6,0,55,97,10,4,0
2019-11-09,337,9,0,57,100,20,3,2
2019-11-10,329,7,9,26,98,16,3,2
2019-11-11,348,9,0,43,91,17,3,0
2019-11-12,336,8,1,37,91,19,3,0
2019-11-13,364,8,0,41,90,20,3,0
2019-11-14,373,6,0,53,93,23,3,0
2019-11-15,374,9,1,34,87,23,3,0
2019-11-16,355,2,0,30,90,20,3,1
2019-11-17,371,10,2,38,95,23,3,3
2019-11-18,374,6,4,32,97,22,3,1
2019-11-19,409,8,0,32,81,28,4,1
2019-11-20,383,7,0,32,86,24,3,0
2019-11-21,381,11,0,30,80,21,3,0
2019-11-22,368,7,0,38,79,17,3,0
2019-11-23,377,5,2,24,83,15,3,3
2019-11-24,349,4,0,26,89,13,3,2
2019-11-25,341,7,0,47,92,15,5,0
2019-11-26,383,3,0,52,91,18,3,0
2019-11-27,345,7,0,42,88,19,3,1
2019-11-28,351,8,2,36,99,19,3,0
2019-11-29,384,8,4,22,99,15,4,3
2019-11-30,370,7,2,21,82,15,3,2
2019-12-01,327,7,0,23,81,20,3,5
2019-12-02,343,8,0,33,85,19,3,1
2019-12-03,350,3,6,33,96,17,2,0
2019-12-04,344,3,0,46,92,24,2,0
2019-12-05,357,7,0,34,97,17,2,0
2019-12-06,351,11,5,45,105,19,2,3
2019-12-07,358,6,4,31,100,14,2,5
2019-12-08,356,7,0,32,98,16,2,6
2019-12-09,347,10,0,32,101,15,2,1
2019-12-10,340,5,0,28,89,8,2,0
2019-12-11,333,0,0,35,93,13,2,0
2019-12-12,331,5,8,33,95,12,2,3
2019-12-13,348,3,3,47,94,11,2,1
2019-12-14,357,7,5,38,100,8,2,7
2019-12-15,331,11,0,20,85,10,2,6
2019-12-16,330,8,0,30,85,13,2,0
2019-12-17,353,10,0,52,89,16,2,0
2019-12-18,321,7,0,30,96,12,2,0
2019-12-19,313,4,2,58,97,12,2,0
2019-12-20,333,6,0,47,101,10,2,1
2019-12-21,318,4,4,30,88,6,2,1
2019-12-22,320,5,0,25,80,8,2,3
2019-12-23,308,3,0,39,86,7,2,3
2019-12-24,329,0,0,24,85,7,2,2
2019-12-25,275,2,0,12,79,5,2,0
2019-12-26,284,1,0,17,80,8,2,0
2019-12-27,302,3,0,32,73,11,2,0
2019-12-28,290,8,0,21,74,11,2,0
2019-12-29,277,2,0,26,76,9,2,0
2019-12-30,269,8,0,30,80,7,2,0
2019-12-31,258,11,0,35,73,8,2,0
2020-01-01,244,3,0,21,65,8,2,2
2020-01-02,260,4,0,39,73,7,2,0
2020-01-03,258,2,0,44,66,5,2,0
2020-01-04,280,4,0,28,64,8,2,0
2020-01-05,262,3,0,23,71,10,2,1
2020-01-06,256,1,0,17,64,10,2,1
2020-01-07,267,3,2,43,66,11,2,1
2020-01-08,241,5,1,34,71,15,2,1
2020-01-09,237,6,0,22,67,12,2,4
2020-01-10,252,3,0,35,82,21,2,0
2020-01-11,219,8,4,26,71,19,2,0
2020-01-12,217,3,0,34,70,18,2,0
2020-01-13,230,10,1,28,79,35,2,0
2020-01-14,253,8,6,31,71,26,2,0
2020-01-15,226,4,1,33,76,21,2,0
2020-01-16,209,4,3,39,87,15,2,0
2020-01-17,215,6,0,25,76,14,2,0
2020-01-18,191,3,0,27,77,4,2,0
2020-01-19,188,4,0,22,75,7,2,0
2020-01-20,191,5,0,29,71,13,2,0
2020-01-21,212,5,0,37,76,10,2,0
2020-01-22,230,4,0,40,71,7,4,0
2020-01-23,229,2,0,37,72,5,2,0
2020-01-24,246,1,1,34,74,6,2,0
2020-01-25,237,2,1,32,60,9,2,0
2020-01-26,223,3,3,25,71,7,2,0
2020-01-27,207,13,0,50,68,8,4,0
2020-01-28,227,13,5,34,69,9,2,1
2020-01-29,240,9,0,30,77,13,2,0
2020-01-30,227,8,3,35,73,12,2,0
2020-01-31,230,4,0,51,72,8,2,0
2020-02-01,206,8,6,26,70,7,2,0
2020-02-02,193,3,1,22,59,10,5,0
2020-02-03,199,4,0,40,57,6,2,1
2020-02-04,215,10,0,21,64,11,2,0
2020-02-05,224,5,0,27,59,8,2,1
2020-02-06,228,6,0,40,65,8,2,1
2020-02-07,229,8,2,21,74,15,3,0
2020-02-08,216,4,0,20,71,10,2,0
2020-02-09,217,6,0,25,69,9,2,0
2020-02-10,191,5,0,30,68,7,2,0
2020-02-11,212,9,2,33,67,9,2,0
2020-02-12,202,8,0,42,63,6,2,0
2020-02-13,215,10,0,48,65,10,2,0
2020-02-14,220,6,4,42,65,11,2,0
2020-02-15,204,8,0,29,64,12,2,0
2020-02-16,181,9,0,17,62,12,5,0
2020-02-17,176,6,2,26,59,11,2,0
2020-02-18,195,9,0,38,71,11,2,0
2020-02-19,207,5,0,31,60,7,5,0
2020-02-20,209,3,0,54,69,9,4,0
2020-02-21,210,7,2,51,76,8,4,0
2020-02-22,211,4,8,28,73,11,7,0
2020-02-23,202,8,4,24,71,7,5,0
2020-02-24,205,7,6,28,83,11,3,0
2020-02-25,220,11,0,37,80,10,5,0
2020-02-26,201,11,2,29,85,12,5,0
2020-02-27,184,6,0,28,76,12,3,0
2020-02-28,201,9,3,35,72,12,5,0
2020-02-29,216,4,0,35,76,7,2,0
2020-03-01,192,4,0,17,79,7,3,2
2020-03-02,187,4,0,18,70,7,4,1
2020-03-03,192,5,2,24,68,5,4,3
2020-03-04,193,8,0,33,67,2,4,3
2020-03-05,201,1,0,26,61,4,4,0
2020-03-06,206,6,0,36,69,9,8,0
2020-03-07,194,4,0,15,69,11,4,0
2020-03-08,295,5,0,25,114,10,4,1
2020-03-09,157,5,2,31,50,6,4,0
2020-03-10,165,6,0,32,60,9,9,0
2020-03-11,180,9,0,36,67,6,6,3
2020-03-12,200,9,2,44,71,7,7,3
2020-03-13,199,4,2,26,65,4,6,2
2020-03-14,189,3,0,20,73,6,2,1
2020-03-15,180,10,2,21,71,5,2,2
2020-03-16,199,5,0,27,66,3,3,1
2020-03-17,205,4,6,29,59,5,4,0
2020-03-18,194,12,0,35,59,8,4,5
2020-03-19,225,0,4,52,71,9,7,0
2020-03-20,216,7,0,34,73,8,2,0
2020-03-21,197,7,0,24,58,6,2,0
2020-03-22,204,11,3,27,68,3,2,0
2020-03-23,200,6,0,37,72,4,2,0
2020-03-24,205,9,0,21,57,6,2,2
2020-03-25,229,12,1,36,62,15,2,1
2020-03-26,237,8,1,30,68,15,2,1
2020-03-27,233,5,0,27,61,7,4,1
2020-03-28,237,7,0,31,64,9,3,0
2020-03-29,212,5,0,17,57,7,3,0
2020-03-30,226,4,0,22,73,7,2,0
2020-03-31,261,8,2,33,78,8,2,0
2020-04-01,251,7,1,29,78,14,3,1
2020-04-02,258,3,0,26,71,8,2,0
2020-04-03,264,8,2,22,71,9,2,0
2020-04-04,269,11,1,32,72,12,2,0
2020-04-05,257,8,0,32,74,17,2,0
2020-04-06,261,6,0,55,66,8,2,0
2020-04-07,291,11,0,67,66,16,2,0
2020-04-08,310,13,0,61,76,17,2,0
2020-04-09,300,11,0,59,76,12,2,0
2020-04-10,284,9,1,24,71,6,2,0
2020-04-11,298,8,0,43,74,7,2,0
2020-04-12,274,4,0,29,75,4,3,0
2020-04-13,275,5,0,49,76,9,3,0
2020-04-14,287,9,0,39,71,6,3,0
2020-04-15,291,11,1,43,65,12,3,0
2020-04-16,293,10,4,37,65,7,3,0
2020-04-17,306,11,0,38,75,6,3,0
2020-04-18,326,7,0,31,84,10,3,0
2020-04-19,289,9,0,13,72,4,3,0
2020-04-20,291,15,0,34,78,6,3,0
2020-04-21,296,5,4,34,89,11,3,0
2020-04-22,291,12,6,24,81,9,3,0
2020-04-23,300,5,1,38,80,9,4,0
2020-04-24,302,10,0,34,81,8,3,0
2020-04-25,308,8,0,26,77,12,4,0
2020-04-26,292,7,0,32,80,9,3,0
2020-04-27,307,1,4,29,86,14,3,0
2020-04-28,316,2,0,29,82,13,3,0
2020-04-29,319,9,0,31,93,12,2,0
2020-04-30,319,2,2,42,91,11,2,0
2020-05-01,305,6,1,34,82,15,2,0
2020-05-02,319,10,0,26,74,9,2,0
2020-05-03,299,10,0,23,87,7,2,0
2020-05-04,317,7,1,30,87,7,2,0
2020-05-05,321,12,0,41,85,11,3,0
2020-05-06,325,10,0,41,84,13,3,0
2020-05-07,331,10,0,32,86,15,2,0
2020-05-08,340,14,0,43,87,14,2,0
2020-05-09,325,10,0,31,80,12,2,0
2020-05-10,288,5,0,17,82,17,2,0
2020-05-11,306,10,0,31,85,12,2,0
2020-05-12,333,11,0,24,90,19,2,1
2020-05-13,323,7,0,33,87,19,2,0
2020-05-14,331,4,0,33,87,35,2,0
2020-05-15,335,16,0,60,86,33,2,0
2020-05-16,331,8,2,34,92,24,2,0
2020-05-17,313,13,0,23,88,25,2,0
2020-05-18,312,15,0,28,78,12,2,0
2020-05-19,318,12,3,30,79,24,2,4
2020-05-20,354,10,0,38,74,18,2,0
2020-05-21,327,17,1,35,89,20,2,0
2020-05-22,338,13,2,32,82,19,2,0
2020-05-23,330,4,5,29,77,15,2,0
2020-05-24,299,5,0,29,84,21,2,0
2020-05-25,313,6,0,35,76,20,2,1
2020-05-26,315,6,0,28,81,17,2,1
2020-05-27,319,3,4,24,86,18,2,1
2020-05-28,314,11,4,50,94,16,2,0
2020-05-29,309,2,0,33,84,16,2,0
2020-05-30,312,4,0,27,76,18,2,0
2020-05-31,289,7,0,26,70,20,2,0
2020-06-01,288,15,2,26,74,26,3,0
2020-06-02,281,8,0,35,69,20,4,0
2020-06-03,293,13,0,36,74,18,2,0
2020-06-04,313,18,0,41,69,20,3,0
2020-06-05,317,8,2,26,77,20,3,0
2020-06-06,312,8,0,29,72,23,2,0
2020-06-07,299,4,0,20,74,26,2,0
2020-06-08,300,6,0,33,68,17,3,1
2020-06-09,309,4,0,39,75,17,2,1
2020-06-10,310,7,0,35,81,19,2,5
2020-06-11,312,11,0,39,75,22,2,0
2020-06-12,311,7,0,32,85,15,4,0
2020-06-13,318,11,0,23,82,15,3,0
2020-06-14,302,9,0,26,74,19,3,0
2020-06-15,312,14,0,34,87,21,2,0
2020-06-16,329,13,2,43,77,16,2,0
2020-06-17,326,9,0,43,81,15,2,0
2020-06-18,339,13,1,36,71,14,3,0
2020-06-19,320,12,2,47,77,20,3,3
2020-06-20,314,8,0,37,74,12,4,0
2020-06-21,297,6,0,36,78,20,3,0
2020-06-22,298,10,0,32,80,17,6,2
2020-06-23,307,6,1,47,80,16,7,1
2020-06-24,301,6,0,31,84,19,4,3
2020-06-25,300,7,2,46,80,21,5,5
2020-06-26,304,6,0,32,82,21,8,5
2020-06-27,303,7,0,32,89,17,5,3
2020-06-28,293,9,2,23,98,15,5,1
2020-06-29,305,5,2,46,85,17,2,1
2020-06-30,326,11,4,40,75,20,3,1
2020-07-01,336,6,1,31,86,16,4,29
2020-07-02,340,12,0,35,88,19,2,15
2020-07-03,314,14,0,38,86,17,3,18
2020-07-04,330,3,0,29,72,17,6,30
2020-07-05,303,7,0,35,83,17,4,26
2020-07-06,297,6,0,34,80,18,6,14
2020-07-07,321,6,0,50,70,16,4,10
2020-07-08,339,5,0,31,75,15,4,6
2020-07-09,346,5,0,39,75,20,7,17
2020-07-10,329,6,1,45,80,17,6,22
2020-07-11,326,5,0,28,72,16,7,21
2020-07-12,303,11,0,24,74,19,7,23
2020-07-13,290,8,0,31,74,16,6,14
2020-07-14,291,11,0,31,77,17,8,12
2020-07-15,319,18,0,40,90,16,12,16
2020-07-16,323,14,2,50,76,17,4,14
2020-07-17,330,13,2,36,75,13,8,19
2020-07-18,334,7,4,36,83,15,8,39
2020-07-19,327,10,4,21,82,12,5,38
2020-07-20,325,5,0,39,92,11,8,13
2020-07-21,312,5,2,43,89,16,5,11
2020-07-22,330,10,0,53,92,12,7,23
2020-07-23,347,11,8,60,75,19,14,23
2020-07-24,346,7,2,59,81,24,9,29
2020-07-25,351,6,4,38,80,20,10,39
2020-07-26,328,10,0,29,75,21,13,34
2020-07-27,314,6,0,45,80,17,16,12
2020-07-28,347,3,0,32,77,10,10,21
2020-07-29,337,4,0,36,77,16,10,15
2020-07-30,356,11,0,31,80,15,13,25
2020-07-31,370,10,1,43,88,18,7,26
2020-08-01,354,4,0,32,82,16,4,48
2020-08-02,313,4,0,27,82,13,13,26
2020-08-03,311,4,1,20,68,12,5,18
2020-08-04,337,10,0,47,91,18,9,8
2020-08-05,337,14,0,49,80,18,4,14
2020-08-06,346,9,0,43,68,16,6,21
2020-08-07,363,6,0,45,74,15,8,25
2020-08-08,345,8,0,34,68,21,8,48
2020-08-09,349,11,0,34,75,16,7,55
2020-08-10,332,4,0,31,70,13,5,16
2020-08-11,323,8,0,31,66,21,7,13
2020-08-12,323,9,0,30,70,22,4,18
2020-08-13,360,12,0,47,70,21,7,21
2020-08-14,364,10,0,44,71,18,12,26
2020-08-15,362,9,0,39,79,17,6,43
2020-08-16,350,16,7,33,72,14,17,43
2020-08-17,345,7,0,28,63,18,11,18
2020-08-18,343,10,4,48,63,17,9,15
2020-08-19,340,14,0,26,69,16,7,24
2020-08-20,345,14,3,38,66,16,5,21
2020-08-21,332,14,1,26,65,21,7,31
2020-08-22,346,12,0,27,72,21,8,49
2020-08-23,354,13,0,25,74,21,7,35
2020-08-24,342,12,8,46,85,20,9,20
2020-08-25,361,12,3,36,92,17,5,15
2020-08-26,342,14,4,29,84,21,4,16
2020-08-27,359,9,0,41,78,23,6,22
2020-08-28,368,8,4,42,84,19,5,32
2020-08-29,342,5,0,40,77,14,6,39
2020-08-30,330,8,0,29,79,19,8,33
2020-08-31,339,12,3,46,85,19,7,15
2020-09-01,352,12,1,33,88,14,3,13
2020-09-02,328,4,0,40,91,22,3,10
2020-09-03,344,7,0,31,84,23,4,17
2020-09-04,349,12,1,33,83,22,4,28
2020-09-05,370,1,0,33,86,17,8,51
2020-09-06,341,11,0,23,87,13,7,51
2020-09-07,316,7,0,25,84,19,8,22
2020-09-08,320,10,0,45,83,21,6,7
2020-09-09,328,5,0,45,89,22,8,11
2020-09-10,342,9,0,33,83,21,7,14
2020-09-11,354,7,0,39,89,18,7,18
2020-09-12,346,9,0,32,92,20,6,45
2020-09-13,338,9,0,33,92,14,6,26
2020-09-14,326,9,0,29,83,21,6,6
2020-09-15,350,13,0,33,78,16,7,4
2020-09-16,344,17,0,33,91,15,8,16
2020-09-17,361,11,0,36,82,14,7,14
2020-09-18,374,12,0,42,88,16,7,20
2020-09-19,364,8,3,38,87,20,6,30
2020-09-20,361,10,0,27,76,15,8,34
2020-09-21,357,10,0,34,74,20,8,13
2020-09-22,386,11,0,23,79,21,6,7
2020-09-23,361,10,0,22,82,15,2,5
2020-09-24,364,12,0,34,86,17,5,8
2020-09-25,380,12,0,41,70,24,4,17
2020-09-26,365,13,0,27,78,16,3,29
2020-09-27,364,8,0,30,74,19,5,28
2020-09-28,345,7,0,26,77,23,3,8
2020-09-29,362,14,0,31,74,20,5,9
2020-09-30,362,16,0,18,83,22,4,2
2020-10-01,379,10,0,34,78,13,5,4
2020-10-02,384,10,0,42,87,16,3,5
2020-10-03,365,5,0,33,82,17,3,8
2020-10-04,335,5,0,28,80,23,3,30
2020-10-05,346,15,1,44,76,18,7,2
2020-10-06,351,9,0,28,75,19,2,2
2020-10-07,344,12,0,30,76,23,2,2
2020-10-08,362,17,0,30,79,25,3,5
2020-10-09,363,12,0,19,69,22,4,2
2020-10-10,342,15,0,20,65,20,2,2
2020-10-11,325,9,0,17,66,18,2,15
2020-10-12,332,1,2,26,71,19,2,2
2020-10-13,342,6,1,28,67,21,2,0
2020-10-14,365,11,0,22,64,18,2,0
2020-10-15,393,14,1,42,74,23,2,0
2020-10-16,398,16,1,37,63,18,2,5
2020-10-17,386,9,0,30,78,15,3,2
2020-10-18,369,6,0,31,78,16,1,9
2020-10-19,359,10,2,35,75,10,3,3
2020-10-20,382,13,0,40,83,15,2,1
2020-10-21,389,11,0,36,83,19,3,1
2020-10-22,390,12,0,46,78,19,1,2
2020-10-23,363,11,0,36,66,20,1,1
2020-10-24,363,13,0,42,71,20,1,7
2020-10-25,371,8,0,28,65,20,1,7
2020-10-26,374,9,0,26,69,18,2,2
2020-10-27,387,6,0,28,71,24,1,0
2020-10-28,393,7,0,48,69,22,1,1
2020-10-29,397,5,0,33,70,27,1,2
2020-10-30,409,4,0,29,69,26,1,4
2020-10-31,389,8,1,32,65,15,1,6
2020-11-01,335,8,0,29,62,20,1,3
2020-11-02,288,10,0,20,51,19,1,1
2020-11-03,303,14,0,30,55,18,2,0
2020-11-04,349,16,2,41,71,17,1,1
2020-11-05,369,13,0,28,79,17,1,1
2020-11-06,399,17,4,49,66,28,3,1
2020-11-07,369,8,0,23,68,20,2,0
2020-11-08,371,7,0,35,65,18,1,0
2020-11-09,377,10,1,33,72,12,2,0
2020-11-10,387,17,4,32,74,13,1,0
2020-11-11,399,15,0,30,78,15,1,0
2020-11-12,399,14,0,28,72,19,2,0
2020-11-13,388,13,8,30,72,14,2,0
2020-11-14,393,6,0,38,75,19,1,0
2020-11-15,378,8,1,29,80,21,1,0
2020-11-16,348,12,0,22,74,17,1,0
2020-11-17,376,12,0,25,86,18,1,0
2020-11-18,381,12,0,28,85,22,2,0
2020-11-19,395,17,0,35,77,21,5,0
2020-11-20,404,15,1,38,72,18,3,0
2020-11-21,413,10,0,39,77,19,2,0
2020-11-22,401,15,0,28,74,19,1,0
2020-11-23,392,11,5,28,72,15,1,0
2020-11-24,385,18,1,28,63,17,1,0
2020-11-25,388,9,3,35,60,19,1,0
2020-11-26,383,7,4,28,69,15,1,0
2020-11-27,405,6,3,35,73,11,1,0
2020-11-28,406,14,0,19,68,13,1,0
2020-11-29,387,9,0,20,76,20,1,0
2020-11-30,380,14,2,28,70,13,1,1
2020-12-01,375,12,1,24,70,13,1,0
2020-12-02,402,13,0,27,68,15,1,0
2020-12-03,387,10,0,24,71,13,1,0
2020-12-04,408,11,0,16,69,7,1,0
2020-12-05,382,7,0,20,76,15,1,0
2020-12-06,377,4,1,20,73,15,1,0
2020-12-07,371,12,0,34,66,16,1,0
2020-12-08,353,19,0,32,70,12,1,0
2020-12-09,384,13,0,24,74,19,1,0
2020-12-10,392,8,0,33,67,7,1,0
2020-12-11,401,9,1,26,80,5,1,0
2020-12-12,371,5,1,26,75,10,1,0
